========================================================================
FIFA 17 FLOW TRACE RESULTS
Run: 2026-04-17 16:06:09
Verdict: LOGIN_SENT
========================================================================

--- FRIDA ERRORS (first, if any) ---


--- FRIDA FLOW TRACE (full) ---
> 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105866] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105884] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105899] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105917] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105932] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105950] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105968] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105983] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105999] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106017] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106032] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106050] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106065] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106083] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106101] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106116] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106134] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106149] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106167] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106182] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106200] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106218] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106233] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106251] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106266] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106284] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106298] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106316] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106334] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106349] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106367] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106382] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106400] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106415] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106433] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106451] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106466] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106484] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106499] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106517] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106532] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106550] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106566] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106584] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106598] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106616] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106634] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106649] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106667] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106682] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106700] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106718] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106733] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106750] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106765] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106783] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106801] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106816] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106834] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106849] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106867] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106882] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106900] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106917] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106932] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106950] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106965] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 106983] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107001] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107016] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107032] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107050] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107065] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107083] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107099] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107117] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107132] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107150] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107167] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107182] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107200] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107215] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107233] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107250] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107266] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107284] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107299] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107317] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107332] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107350] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107367] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107382] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107400] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107417] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107432] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107450] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107468] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107483] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107500] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107516] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107534] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107549] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107567] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107582] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107600] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107615] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107633] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107648] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107667] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107682] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107699] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107717] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107735] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107749] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107767] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107782] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107799] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107817] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107832] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107850] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107865] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107883] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107900] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107915] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107933] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107948] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107966] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107984] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 107999] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108017] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108032] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108050] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108068] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108083] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108101] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108116] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108134] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108149] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108167] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108182] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108200] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108215] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108233] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108251] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108266] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108284] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108299] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108317] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108332] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108350] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108367] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108382] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108400] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108415] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108433] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108451] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108466] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108484] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108499] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108517] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108532] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108550] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108568] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108583] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108601] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108616] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108634] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108649] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108666] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108684] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108699] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108717] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108732] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108750] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108765] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108783] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108801] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108816] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108834] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108851] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108868] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108883] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108901] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108916] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108934] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108949] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108967] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 108984] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109000] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109017] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109032] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109050] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109065] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109083] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109101] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109116] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109134] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109149] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109167] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109183] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109201] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109216] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109234] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109250] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109268] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109282] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109300] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109315] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109333] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109349] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109367] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109382] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109400] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109417] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109432] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109450] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109468] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109483] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109500] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109516] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109534] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109549] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109567] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109582] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109600] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109615] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109632] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109650] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109665] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109683] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109701] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109716] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109734] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109749] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109767] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109785] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109799] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109817] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109832] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109850] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109865] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109883] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109901] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109916] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109934] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109949] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109967] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109982] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 109999] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110016] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110034] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110049] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110066] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110084] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110099] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110116] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110134] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110149] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110166] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110182] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110200] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110215] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110233] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110250] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110265] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110283] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110301] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110316] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110334] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110349] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110367] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110385] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110399] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110417] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110434] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110448] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110466] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110484] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110499] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110517] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110532] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110550] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 110565] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)


--- ORIGIN IPC SERVER (last 10000) ---
[Origin] IPC server listening on 127.0.0.1:3216
[Origin] session key algorithm: seed = ASCII(accepted[0..1]), key = deriveKey(seed)
[Origin] 127.0.0.1:64058 connected
[Origin] -> Challenge (key=ad3106336d06c7d2373303ca26fc7705)
[Origin] session seed=12598 key=a17448953ccef2a80f6f05d792ff513d
[Origin] -> ChallengeAccepted (session ready)
[Origin] <- DEC: <LSX><Request recipient="EbisuSDK" id="2"><GetConfig version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="2" sender="EbisuSDK"><GetConfigResponse Config="false"/></Response></LSX>
[Origin] <- DEC: <LSX><Request recipient="" id="3"><GetProfile index="0" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="3" sender="EbisuSDK"><GetProfileResponse IsSubscriber="true" PersonaId="33068179" AvatarId="" Country="US" CommerceCountr
[Origin] <- DEC: <LSX><Request recipient="" id="4"><GetSetting SettingId="IS_IGO_ENABLED" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="4" sender=""><GetSettingResponse Setting="false"/></Response></LSX>
[Origin] <- DEC: <LSX><Request recipient="" id="5"><GetGameInfo GameInfoId="FREETRIAL" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="5" sender=""><GetGameInfoResponse GameInfo="false"/></Response></LSX>
[Origin] <- DEC: <LSX><Request recipient="" id="6"><GetSetting SettingId="ENVIRONMENT" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="6" sender=""><GetSettingResponse Setting="production"/></Response></LSX>
[Origin] <- DEC: <LSX><Request recipient="" id="7"><GetSetting SettingId="IS_IGO_AVAILABLE" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="7" sender=""><GetSettingResponse Setting="false"/></Response></LSX>
[Origin] <- DEC: <LSX><Request recipient="" id="8"><IsProgressiveInstallationAvailable ItemId="" version="3"/></Request></LSX>
[Origin] -> ENC: <LSX><Response id="8" sender=""><IsProgressiveInstallationAvailableResponse ItemId="" Available="false"/></Response></LSX>
[Origin] -> ENC: <LSX><Event sender="EALS"><Login IsLoggedIn="true"/></Event></LSX>
[Origin] -> pushed Login event (IsLoggedIn=true)
